Jugador,Nacionalidad,Posicion,Edad,Dia_partido,Goles,Tiros Totales,xG,npxG,xAG,xAG.1,Acciones_que_crean_tiros,Pases_intentados,Pases_intentados.1,Pases_intentados.2,Pases_progresivos,Pases_progresivos.1,Regates_exitosos,Regates_exitosos.1,Pases_medios_completados,Pases_largos_completados,xAG.2,xAG.3,xA,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_completados.1,Pases_completados.2,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Toques_en_zona_ofensiva,Toques_en_area_rival,%_de_regates_exitosos,Veces_que_fue_barrido_regate,Acarreos_ultimo_tercio,Malos_controles,Perdida_balon,Pases_recibidos,Pases_progresivos_recibidos,Faltas_cometidas,Centros,Duelos_aereos_ganados,%_de_duelos_aereos_ganados,contract_date,Posicion_general,Posicion_general_Defensa,Posicion_general_Delantero,Posicion_general_Mediocampista,Posicion_general_Otros,market_value_predicho
Tom Bischof,de GER,DM,0.0,"Saturday February 8, 2025",0,4,0.2,0.2,0.1,0.1,4,74,74,74,4,4,1,1,22,10,0.1,0.1,0.1,6,65,9,0,8,57,57,57,0,2,1,33,3,20.0,3,0,0,3,52,7,1,8,2,66.7,30.06.2029,Mediocampista,False,False,True,False,46113100.8
Joao Palhinha,pt POR,DM,0.0,"Saturday September 14, 2024",0,3,0.2,0.2,0.0,0.0,2,86,86,86,7,7,0,0,29,5,0.0,0.0,0.0,9,85,1,0,0,80,80,80,0,1,0,11,3,,0,0,0,1,80,2,3,0,3,37.5,30.06.2026,Mediocampista,False,False,True,False,18244336.0
Jonathan Tah,de GER,CB,0.0,"Friday August 23, 2024",0,3,0.1,0.1,0.0,0.0,2,77,77,77,11,11,1,1,31,6,0.0,0.0,0.0,7,77,0,0,0,73,73,73,0,4,0,3,3,100.0,0,0,0,1,63,0,0,0,5,71.4,30.06.2029,Defensa,True,False,False,False,23178953.0
Joao Palhinha,pt POR,DM,0.0,"Sunday October 27, 2024",0,1,0.0,0.0,0.0,0.0,1,43,43,43,2,2,0,0,17,3,0.0,0.0,0.0,2,42,1,0,0,36,36,36,0,2,0,7,1,,0,1,2,0,36,0,2,0,7,87.5,30.06.2026,Mediocampista,False,False,True,False,0.0
Nick Woltemade,de GER,AM,0.0,"Saturday December 21, 2024",0,5,0.6,0.6,0.1,0.1,10,28,28,28,2,2,8,8,5,1,0.1,0.1,0.1,0,28,0,0,0,22,22,22,0,1,0,27,17,88.9,1,0,6,2,33,5,4,0,0,0.0,30.06.2028,Mediocampista,False,False,True,False,4306611.799999997
Joao Palhinha,pt POR,DM,0.0,"Saturday May 3, 2025",0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,30.06.2026,Mediocampista,False,False,True,False,0.0
Jonathan Tah,de GER,CB,0.0,"Saturday October 5, 2024",0,2,0.1,0.1,0.0,0.0,1,79,79,79,10,10,0,0,37,3,0.0,0.0,0.2,9,74,5,1,2,73,73,73,0,2,0,21,1,,0,1,0,2,61,2,0,2,1,100.0,30.06.2029,Defensa,True,False,False,False,25036050.0
Jonathan Tah,de GER,CB,0.0,"Sunday March 16, 2025",0,0,0.0,0.0,0.0,0.0,3,39,39,39,4,4,0,0,22,3,0.0,0.0,0.0,4,37,1,0,0,35,35,35,1,7,0,4,0,,0,0,0,1,28,0,0,0,4,57.1,30.06.2029,Defensa,True,False,False,False,0.0
Tom Bischof,de GER,CM,0.0,"Saturday May 3, 2025",0,5,0.3,0.3,0.0,0.0,6,59,59,59,6,6,2,2,24,6,0.0,0.0,0.1,4,49,9,0,4,49,49,49,1,3,0,26,3,100.0,0,2,1,0,43,4,1,4,1,50.0,30.06.2029,Mediocampista,False,False,True,False,8263770.0
Nick Woltemade,de GER,LW,0.0,"Saturday October 19, 2024",0,0,0.0,0.0,0.0,0.0,0,2,2,2,1,1,0,0,0,0,0.0,0.0,0.0,1,2,0,0,0,2,2,2,0,0,0,0,0,,0,0,0,0,2,2,0,0,1,100.0,30.06.2028,Delantero,False,True,False,False,0.0
Jonathan Tah,de GER,CB,0.0,"Friday March 28, 2025",0,1,0.0,0.0,0.0,0.0,3,104,104,104,12,12,0,0,61,4,0.0,0.0,0.0,14,101,3,0,0,100,100,100,0,10,0,4,0,,0,1,1,0,88,0,0,0,2,100.0,30.06.2029,Defensa,True,False,False,False,37885018.0
Joao Palhinha,pt POR,DM,0.0,"Saturday March 29, 2025",0,0,0.0,0.0,0.0,0.0,0,41,41,41,2,2,0,0,15,2,0.0,0.0,0.0,4,41,0,0,0,38,38,38,0,2,0,5,0,,0,0,0,0,35,0,2,0,1,100.0,30.06.2026,Mediocampista,False,False,True,False,0.0
Tom Bischof,de GER,"LW,DM",0.0,"Sunday January 26, 2025",0,0,0.0,0.0,0.1,0.1,5,50,50,50,5,5,1,1,10,4,0.1,0.1,0.1,2,40,9,1,11,34,34,34,1,0,0,26,0,33.3,2,2,0,3,38,4,0,11,0,,30.06.2029,Otros,False,False,False,True,0.0
Tom Bischof,de GER,CM,0.0,"Saturday October 19, 2024",0,1,0.1,0.1,0.4,0.4,6,42,42,42,2,2,2,2,13,5,0.4,0.4,0.3,3,38,4,1,3,38,38,38,0,0,0,14,2,66.7,1,0,0,0,29,2,2,3,0,0.0,30.06.2029,Mediocampista,False,False,True,False,19230177.200000003
Jonathan Tah,de GER,CB,0.0,"Saturday November 9, 2024",0,0,0.0,0.0,0.0,0.0,0,132,132,132,12,12,0,0,45,9,0.0,0.0,0.0,12,132,0,0,0,125,125,125,0,5,0,2,0,,0,1,0,0,122,0,0,0,1,50.0,30.06.2029,Defensa,True,False,False,False,20425860.0
Tom Bischof,de GER,DM,0.0,"Saturday March 29, 2025",0,1,0.0,0.0,0.0,0.0,6,65,65,65,6,6,1,1,18,3,0.0,0.0,0.1,2,60,5,0,4,53,53,53,0,1,0,24,0,33.3,2,2,1,2,57,2,3,4,0,,30.06.2029,Mediocampista,False,False,True,False,0.0
Jonathan Tah,de GER,CB,0.0,"Saturday November 23, 2024",0,1,0.0,0.0,0.0,0.0,1,141,141,141,14,14,0,0,71,1,0.0,0.0,0.1,17,140,1,0,0,133,133,133,0,1,0,12,1,,0,6,0,1,125,1,1,0,0,,30.06.2029,Defensa,True,False,False,False,62578824.0
Tom Bischof,de GER,CB,0.0,"Saturday September 14, 2024",0,1,0.1,0.1,0.1,0.1,4,12,12,12,4,4,0,0,3,4,0.1,0.1,0.1,3,9,3,0,3,11,11,11,0,0,0,7,1,,0,1,0,0,6,0,0,3,0,,30.06.2029,Defensa,True,False,False,False,1062843.8000000007
Nick Woltemade,de GER,FW,0.0,"Saturday May 3, 2025",1,5,1.3,0.7,0.3,0.3,7,20,20,20,4,4,1,1,2,0,0.3,0.3,0.3,1,19,0,0,0,15,15,15,1,2,0,25,7,25.0,3,0,2,3,31,11,1,0,2,100.0,30.06.2028,Delantero,False,True,False,False,61430421.400000006
Nick Woltemade,de GER,"LW,FW",0.0,"Sunday December 15, 2024",1,1,0.8,0.1,0.3,0.3,4,31,31,31,4,4,1,1,7,0,0.3,0.3,0.3,0,30,1,1,0,26,26,26,0,0,0,29,7,50.0,1,1,6,5,43,10,2,0,3,42.9,30.06.2028,Otros,False,False,False,True,46620398.4
Jonathan Tah,de GER,CB,0.0,"Saturday September 14, 2024",0,0,0.0,0.0,0.0,0.0,1,80,80,80,5,5,0,0,46,4,0.0,0.0,0.0,10,80,0,0,1,76,76,76,0,3,0,5,2,,0,0,1,0,70,1,0,1,3,100.0,30.06.2029,Defensa,True,False,False,False,7977385.0
Tom Bischof,de GER,CM,0.0,"Sunday September 29, 2024",0,1,0.0,0.0,0.0,0.0,1,33,33,33,3,3,1,1,10,4,0.0,0.0,0.2,3,30,3,1,2,26,26,26,0,4,0,9,1,50.0,1,0,0,0,19,1,1,2,0,0.0,30.06.2029,Mediocampista,False,False,True,False,0.0
Jonathan Tah,de GER,CB,0.0,"Saturday April 12, 2025",0,1,0.0,0.0,0.0,0.0,0,76,76,76,10,10,1,1,57,6,0.0,0.0,0.1,12,74,2,0,0,72,72,72,0,3,0,11,2,50.0,1,4,2,2,67,0,1,0,4,100.0,30.06.2029,Defensa,True,False,False,False,32769961.0
Jonathan Tah,de GER,CB,0.0,"Saturday October 26, 2024",0,2,0.1,0.1,0.0,0.0,0,62,62,62,5,5,0,0,28,4,0.0,0.0,0.0,4,61,1,0,0,52,52,52,0,2,0,3,2,,0,1,0,0,37,0,1,0,2,50.0,30.06.2029,Defensa,True,False,False,False,6593776.0
Nick Woltemade,de GER,RW,0.0,"Friday April 25, 2025",0,1,0.2,0.2,0.1,0.1,2,16,16,16,0,0,1,1,1,0,0.1,0.1,0.1,1,16,0,0,0,11,11,11,0,0,0,19,8,100.0,0,0,3,1,17,10,1,0,0,0.0,30.06.2028,Delantero,False,True,False,False,0.0
Nick Woltemade,de GER,FW,0.0,"Saturday January 18, 2025",1,1,0.9,0.1,0.1,0.1,4,24,24,24,3,3,1,1,8,0,0.1,0.1,0.0,1,24,0,0,0,21,21,21,0,0,0,11,2,50.0,1,1,2,5,30,3,0,0,3,60.0,30.06.2028,Delantero,False,True,False,False,42042232.8
Tom Bischof,de GER,"RW,RM",0.0,"Saturday March 1, 2025",1,1,0.0,0.0,0.1,0.1,3,33,33,33,2,2,1,1,6,1,0.1,0.1,0.1,1,25,8,0,4,19,19,19,0,1,0,19,1,25.0,3,0,5,2,24,3,1,4,1,33.3,30.06.2029,Otros,False,False,False,True,24278497.799999997
Tom Bischof,de GER,RW,0.0,"Sunday February 16, 2025",1,3,0.1,0.1,0.6,0.6,8,42,42,42,4,4,1,1,8,2,0.6,0.6,0.6,2,35,7,0,6,29,29,29,0,3,0,23,2,50.0,0,1,2,2,27,4,2,6,0,0.0,30.06.2029,Delantero,False,True,False,False,73489689.8
Nick Woltemade,de GER,FW,0.0,"Wednesday January 15, 2025",1,2,0.6,0.6,0.2,0.2,3,28,28,28,2,2,3,3,3,2,0.2,0.2,0.1,2,28,0,0,0,22,22,22,0,0,1,19,5,100.0,0,4,3,1,32,4,0,0,2,50.0,30.06.2028,Delantero,False,True,False,False,89200283.6
Jonathan Tah,de GER,CB,0.0,"Saturday August 31, 2024",0,0,0.0,0.0,0.0,0.0,0,49,49,49,1,1,0,0,21,2,0.0,0.0,0.1,5,48,1,0,0,45,45,45,0,2,0,5,4,,0,0,1,0,30,0,1,0,1,100.0,30.06.2029,Defensa,True,False,False,False,0.0
Tom Bischof,de GER,"RW,DM",0.0,"Friday March 14, 2025",0,0,0.0,0.0,0.0,0.0,1,47,47,47,7,7,0,0,17,5,0.0,0.0,0.2,6,42,5,0,3,39,39,39,0,3,0,17,0,0.0,1,2,2,0,34,3,2,3,1,33.3,30.06.2029,Otros,False,False,False,True,4245354.0
Nick Woltemade,de GER,FW,0.0,"Saturday March 29, 2025",0,0,0.0,0.0,0.0,0.0,1,12,12,12,1,1,2,2,2,0,0.0,0.0,0.0,0,11,1,1,1,6,6,6,0,0,0,12,1,40.0,3,2,1,2,14,5,0,1,1,25.0,30.06.2028,Delantero,False,True,False,False,0.0
Jonathan Tah,de GER,CB,0.0,"Saturday January 18, 2025",0,0,0.0,0.0,0.0,0.0,0,86,86,86,5,5,0,0,36,7,0.0,0.0,0.1,4,86,0,0,1,83,83,83,0,6,0,1,0,,0,0,0,0,74,0,0,1,2,100.0,30.06.2029,Defensa,True,False,False,False,0.0
Tom Bischof,de GER,RM,0.0,"Saturday December 21, 2024",0,2,0.1,0.1,0.1,0.1,8,77,77,77,14,14,1,1,21,9,0.1,0.1,0.5,3,71,6,0,8,65,65,65,0,1,0,54,2,50.0,1,3,1,1,63,5,2,8,0,0.0,30.06.2029,Mediocampista,False,False,True,False,0.0
Nick Woltemade,de GER,LM,0.0,"Saturday February 8, 2025",0,0,0.0,0.0,0.0,0.0,0,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,2,2,2,0,0,0,2,0,,0,0,1,0,3,0,0,0,0,,30.06.2028,Mediocampista,False,False,True,False,0.0
Tom Bischof,de GER,DM,0.0,"Saturday January 18, 2025",0,1,0.0,0.0,0.2,0.2,2,53,53,53,4,4,2,2,16,4,0.2,0.2,0.1,4,49,4,0,2,43,43,43,0,2,0,19,2,40.0,3,0,5,1,39,3,3,2,1,100.0,30.06.2029,Mediocampista,False,False,True,False,0.0
Joao Palhinha,pt POR,"DM,LB",0.0,"Saturday May 10, 2025",0,0,0.0,0.0,0.0,0.0,0,8,8,8,1,1,0,0,3,1,0.0,0.0,0.0,0,7,1,0,0,7,7,7,0,0,0,1,0,,0,0,0,1,7,0,0,0,0,,30.06.2026,Otros,False,False,False,True,1261678.0
Tom Bischof,de GER,"DM,CM",0.0,"Sunday December 1, 2024",0,3,0.1,0.1,0.0,0.0,5,53,53,53,4,4,0,0,14,6,0.0,0.0,0.0,2,47,5,0,4,35,35,35,1,3,0,16,0,0.0,1,0,2,0,35,0,1,4,0,,30.06.2029,Otros,False,False,False,True,0.0
Tom Bischof,de GER,DM,0.0,"Saturday November 23, 2024",1,2,0.1,0.1,0.2,0.2,10,66,66,66,11,11,3,3,26,9,0.2,0.2,0.2,11,60,6,0,4,62,62,62,0,0,0,9,1,100.0,0,2,0,1,51,2,2,4,2,66.7,30.06.2029,Mediocampista,False,False,True,False,71733756.6
Jonathan Tah,de GER,CB,0.0,"Saturday November 30, 2024",0,0,0.0,0.0,0.0,0.0,1,99,99,99,4,4,0,0,59,13,0.0,0.0,0.0,8,92,7,0,0,97,97,97,0,3,0,3,1,,0,0,1,0,81,0,0,0,4,100.0,30.06.2029,Defensa,True,False,False,False,0.0
Joao Palhinha,pt POR,DM,0.0,"Saturday November 2, 2024",0,0,0.0,0.0,0.0,0.0,1,69,69,69,3,3,0,0,27,3,0.0,0.0,0.0,8,69,0,0,0,68,68,68,0,0,0,14,0,0.0,1,0,0,2,64,1,0,0,0,,30.06.2026,Mediocampista,False,False,True,False,10180447.0
Tom Bischof,de GER,CM,0.0,"Sunday October 27, 2024",0,2,0.1,0.1,0.1,0.1,4,51,51,51,4,4,0,0,17,2,0.1,0.1,0.1,4,46,5,0,2,44,44,44,0,3,0,20,1,,0,1,1,2,41,2,2,2,0,,30.06.2029,Mediocampista,False,False,True,False,11613134.8
Nick Woltemade,de GER,AM,0.0,"Sunday April 13, 2025",0,2,0.3,0.3,0.1,0.1,3,21,21,21,2,2,0,0,4,0,0.1,0.1,0.1,2,21,0,0,0,16,16,16,0,1,0,17,4,0.0,1,0,5,1,27,6,3,0,1,14.3,30.06.2028,Mediocampista,False,False,True,False,0.0
Nick Woltemade,de GER,FW,0.0,"Saturday May 17, 2025",1,3,0.5,0.5,0.1,0.1,1,15,15,15,2,2,0,0,2,0,0.1,0.1,0.0,2,15,0,0,0,12,12,12,0,1,0,9,5,0.0,3,0,5,2,23,3,0,0,4,66.7,30.06.2028,Delantero,False,True,False,False,29536976.799999997
Jonathan Tah,de GER,CB,0.0,"Saturday March 8, 2025",0,2,0.1,0.1,0.0,0.0,2,99,99,99,9,9,1,1,59,5,0.0,0.0,0.0,10,96,3,0,0,95,95,95,0,6,0,6,2,100.0,0,2,1,0,85,0,3,0,2,66.7,30.06.2029,Defensa,True,False,False,False,25117731.0
Tom Bischof,de GER,CM,0.0,"Saturday April 19, 2025",0,1,0.1,0.1,0.0,0.0,2,45,45,45,0,0,0,0,12,7,0.0,0.0,0.0,4,39,6,0,6,37,37,37,0,0,0,18,0,,0,0,2,0,31,1,3,6,1,100.0,30.06.2029,Mediocampista,False,False,True,False,0.0
Joao Palhinha,pt POR,DM,0.0,"Sunday September 1, 2024",0,0,0.0,0.0,0.0,0.0,0,16,16,16,0,0,0,0,7,1,0.0,0.0,0.0,3,16,0,0,0,16,16,16,0,0,0,2,0,,0,1,0,0,15,0,1,0,0,,30.06.2026,Mediocampista,False,False,True,False,0.0
Joao Palhinha,pt POR,DM,0.0,"Saturday September 21, 2024",0,0,0.0,0.0,0.1,0.1,0,24,24,24,2,2,0,0,11,1,0.1,0.1,0.0,1,24,0,0,1,23,23,23,0,0,0,9,2,,0,0,2,0,24,3,0,1,0,,30.06.2026,Mediocampista,False,False,True,False,0.0
Jonathan Tah,de GER,CB,0.0,"Saturday February 8, 2025",0,1,0.0,0.0,0.0,0.0,0,81,81,81,4,4,0,0,30,6,0.0,0.0,0.0,9,79,2,0,0,74,74,74,0,5,0,7,3,,0,1,1,0,72,1,1,0,1,100.0,30.06.2029,Defensa,True,False,False,False,13289634.0
Jonathan Tah,de GER,CB,0.0,"Sunday May 11, 2025",0,1,0.1,0.1,0.0,0.0,1,61,61,61,4,4,0,0,31,2,0.0,0.0,0.0,5,58,2,0,0,56,56,56,1,3,0,5,1,,0,1,1,1,48,0,1,0,1,100.0,30.06.2029,Defensa,True,False,False,False,0.0
Tom Bischof,de GER,"DM,CM",0.0,"Wednesday January 15, 2025",0,0,0.0,0.0,0.0,0.0,0,31,31,31,2,2,1,1,12,1,0.0,0.0,0.0,2,30,1,0,1,27,27,27,0,1,0,3,0,50.0,1,0,0,0,26,1,0,1,0,,30.06.2029,Otros,False,False,False,True,6426929.0
Nick Woltemade,de GER,AM,0.0,"Saturday August 24, 2024",0,0,0.0,0.0,0.0,0.0,0,3,3,3,1,1,0,0,1,0,0.0,0.0,0.0,1,3,0,0,0,2,2,2,0,0,0,3,1,,0,0,2,1,5,2,0,0,0,,30.06.2028,Mediocampista,False,False,True,False,0.0
Nick Woltemade,de GER,FW,0.0,"Saturday January 25, 2025",0,2,0.2,0.2,0.4,0.4,3,18,18,18,1,1,2,2,3,0,0.4,0.4,0.3,0,18,0,1,0,12,12,12,0,1,0,21,12,50.0,2,1,7,6,29,8,2,0,3,42.9,30.06.2028,Delantero,False,True,False,False,12093522.200000003
Tobias Sippel,de GER,GK,0.0,"Saturday February 22, 2025",0,0,0.0,0.0,0.0,0.0,0,34,34,34,0,0,0,0,8,11,0.0,0.0,0.0,0,20,14,0,0,20,20,20,0,0,0,0,0,,0,0,0,0,14,0,0,0,0,,30.06.2026,Arquero,False,False,False,False,0.0
Josip Stanisic,hr CRO,CB,0.0,"Saturday May 10, 2025",0,0,0.0,0.0,0.0,0.0,2,59,59,59,11,11,0,0,35,4,0.0,0.0,0.1,11,58,1,0,0,56,56,56,0,3,0,7,0,,0,0,0,1,46,0,0,0,1,50.0,30.06.2029,Defensa,True,False,False,False,19833420.0
Mohamed Amoura,dz ALG,FW,0.0,"Saturday April 26, 2025",0,1,0.0,0.0,0.0,0.0,2,14,14,14,1,1,1,1,7,0,0.0,0.0,0.0,0,14,0,0,1,10,10,10,0,0,0,17,0,50.0,1,0,3,0,16,5,1,1,1,50.0,30.06.2029,Delantero,False,True,False,False,0.0
Mohamed Amoura,dz ALG,FW,0.0,"Sunday December 8, 2024",1,1,0.4,0.4,0.2,0.2,3,24,24,24,2,2,2,2,7,1,0.2,0.2,0.2,1,22,2,0,0,18,18,18,0,0,0,12,1,50.0,2,3,1,1,18,6,0,0,1,25.0,30.06.2029,Delantero,False,True,False,False,53859020.599999994
Mohamed Amoura,dz ALG,LW,0.0,"Saturday November 23, 2024",0,3,0.1,0.1,0.1,0.1,2,25,25,25,1,1,3,3,4,2,0.1,0.1,0.1,2,25,0,0,3,15,15,15,0,0,0,24,5,50.0,2,1,5,0,26,10,0,3,0,0.0,30.06.2029,Delantero,False,True,False,False,0.0
Mohamed Amoura,dz ALG,FW,0.0,"Saturday September 28, 2024",1,1,0.3,0.3,0.3,0.3,1,15,15,15,0,0,0,0,1,1,0.3,0.3,0.1,0,15,0,0,0,11,11,11,0,0,0,12,2,0.0,2,1,2,0,18,7,4,0,0,0.0,30.06.2029,Delantero,False,True,False,False,32150203.4
Mohamed Amoura,dz ALG,LW,0.0,"Saturday March 15, 2025",0,0,0.0,0.0,0.2,0.2,5,35,35,35,5,5,2,2,6,2,0.2,0.2,0.1,1,33,2,0,4,25,25,25,0,0,0,30,3,40.0,3,1,1,1,33,13,2,4,0,0.0,30.06.2029,Delantero,False,True,False,False,0.0
Mohamed Amoura,dz ALG,FW,0.0,"Sunday February 2, 2025",0,3,0.1,0.1,0.0,0.0,2,22,22,22,1,1,1,1,2,1,0.0,0.0,0.0,1,20,1,1,1,15,15,15,1,3,0,27,7,25.0,3,0,7,0,28,10,1,1,1,50.0,30.06.2029,Delantero,False,True,False,False,0.0
Josip Stanisic,hr CRO,RB,0.0,"Saturday January 25, 2025",0,0,0.0,0.0,0.1,0.1,4,30,30,30,2,2,1,1,11,1,0.1,0.1,0.1,2,27,3,0,1,27,27,27,0,2,0,13,1,100.0,0,3,0,0,23,3,0,1,0,0.0,30.06.2029,Defensa,True,False,False,False,11785803.8
Mohamed Amoura,dz ALG,"LW,FW",0.0,"Sunday November 10, 2024",0,1,0.0,0.0,0.3,0.3,5,23,23,23,4,4,2,2,6,3,0.3,0.3,0.5,2,22,1,2,0,18,18,18,0,0,0,14,4,50.0,2,0,0,1,17,5,0,0,1,100.0,30.06.2029,Otros,False,False,False,True,36323111.4
Mohamed Amoura,dz ALG,LW,0.0,"Saturday May 17, 2025",0,4,0.2,0.2,0.4,0.4,5,39,39,39,3,3,1,1,4,1,0.4,0.4,0.3,1,39,0,0,3,25,25,25,0,2,0,34,5,50.0,1,2,3,1,32,6,0,3,0,0.0,30.06.2029,Delantero,False,True,False,False,31810036.200000003
Mohamed Amoura,dz ALG,FW,0.0,"Saturday April 19, 2025",0,3,0.8,0.8,0.2,0.2,6,21,21,21,2,2,2,2,6,1,0.2,0.2,0.1,1,19,2,0,0,15,15,15,0,0,0,24,9,100.0,0,0,4,1,23,11,0,0,0,0.0,30.06.2029,Delantero,False,True,False,False,6101583.6000000015
Mohamed Amoura,dz ALG,FW,0.0,"Saturday February 22, 2025",0,1,0.3,0.3,0.1,0.1,1,28,28,28,3,3,2,2,9,3,0.1,0.1,0.1,2,25,3,0,1,19,19,19,0,0,0,24,3,50.0,2,2,2,1,31,17,1,1,0,0.0,30.06.2029,Delantero,False,True,False,False,1651110.8000000007
Josip Stanisic,hr CRO,"LB,CB",0.0,"Saturday April 12, 2025",0,1,0.2,0.2,0.4,0.4,5,75,75,75,8,8,0,0,25,3,0.4,0.4,0.1,6,65,10,0,0,68,68,68,0,3,0,25,2,,0,3,1,0,55,4,0,0,3,100.0,30.06.2029,Otros,False,False,False,True,61198027.2
Mohamed Amoura,dz ALG,"LM,FW",0.0,"Saturday September 14, 2024",0,1,0.1,0.1,0.2,0.2,2,21,21,21,0,0,0,0,3,0,0.2,0.2,0.1,0,21,0,0,3,8,8,8,0,0,0,17,3,0.0,3,1,0,0,21,9,0,3,0,0.0,30.06.2029,Otros,False,False,False,True,18174047.6
Mohamed Amoura,dz ALG,LW,0.0,"Saturday January 11, 2025",1,1,0.1,0.1,0.0,0.0,4,28,28,28,3,3,3,3,3,1,0.0,0.0,0.0,1,27,0,0,1,18,18,18,1,2,0,25,4,60.0,2,2,2,1,29,5,1,1,2,50.0,30.06.2029,Delantero,False,True,False,False,22671378.0
Mohamed Amoura,dz ALG,FW,0.0,"Saturday January 18, 2025",2,4,0.5,0.5,0.0,0.0,1,18,18,18,0,0,1,1,2,1,0.0,0.0,0.0,0,17,1,1,0,12,12,12,0,1,0,11,4,100.0,0,1,1,1,17,6,0,0,0,0.0,30.06.2029,Delantero,False,True,False,False,73687742.0
Josip Stanisic,hr CRO,RB,0.0,"Saturday March 15, 2025",0,0,0.0,0.0,0.5,0.5,3,70,70,70,5,5,0,0,19,4,0.5,0.5,0.5,4,62,8,0,6,61,61,61,0,2,0,44,4,,0,5,1,1,54,10,1,6,0,0.0,30.06.2029,Defensa,True,False,False,False,37216916.0
Mohamed Amoura,dz ALG,FW,0.0,"Saturday November 30, 2024",2,4,0.4,0.4,0.1,0.1,2,23,23,23,0,0,0,0,5,2,0.1,0.1,0.0,1,23,0,0,2,17,17,17,0,3,0,15,6,,0,3,2,0,19,4,0,2,0,0.0,30.06.2029,Delantero,False,True,False,False,80182696.8
Josip Stanisic,hr CRO,CB,0.0,"Saturday May 3, 2025",0,0,0.0,0.0,0.0,0.0,1,87,87,87,8,8,2,2,44,7,0.0,0.0,0.0,6,82,5,0,0,82,82,82,0,5,0,3,0,100.0,0,2,0,0,70,1,0,0,0,,30.06.2029,Defensa,True,False,False,False,13405698.0
Josip Stanisic,hr CRO,LB,0.0,"Friday February 7, 2025",0,0,0.0,0.0,0.0,0.0,0,5,5,5,0,0,0,0,1,0,0.0,0.0,0.0,0,4,1,0,0,5,5,5,0,0,0,3,0,,0,0,1,0,3,0,0,0,0,,30.06.2029,Defensa,True,False,False,False,0.0
Josip Stanisic,hr CRO,CB,0.0,"Saturday March 8, 2025",0,0,0.0,0.0,0.0,0.0,1,125,125,125,15,15,1,1,59,5,0.0,0.0,0.1,15,117,8,0,2,114,114,114,0,3,1,17,1,33.3,2,2,2,1,101,2,0,2,4,80.0,30.06.2029,Defensa,True,False,False,False,60210768.0
Josip Stanisic,hr CRO,"CB,LB",0.0,"Saturday April 26, 2025",0,1,0.1,0.1,0.0,0.0,0,57,57,57,3,3,0,0,21,7,0.0,0.0,0.0,6,50,7,0,0,50,50,50,0,2,0,8,1,,0,1,1,0,42,0,0,0,2,100.0,30.06.2029,Otros,False,False,False,True,16919811.0
Josip Stanisic,hr CRO,LB,0.0,"Friday April 4, 2025",0,0,0.0,0.0,0.3,0.3,5,58,58,58,10,10,1,1,19,4,0.3,0.3,0.2,7,47,11,0,2,53,53,53,0,1,0,26,1,100.0,0,3,3,0,48,8,0,2,0,,30.06.2029,Defensa,True,False,False,False,23611927.4
Josip Stanisic,hr CRO,RB,0.0,"Saturday February 15, 2025",0,0,0.0,0.0,0.0,0.0,0,11,11,11,0,0,0,0,5,0,0.0,0.0,0.0,0,7,4,0,0,8,8,8,0,3,0,1,0,,0,0,0,1,6,1,0,0,0,,30.06.2029,Defensa,True,False,False,False,0.0
Mohamed Amoura,dz ALG,FW,0.0,"Saturday February 8, 2025",0,2,0.0,0.0,0.0,0.0,2,29,29,29,4,4,0,0,3,4,0.0,0.0,0.1,1,28,0,0,0,19,19,19,1,1,0,18,2,0.0,1,2,3,0,29,7,1,0,1,50.0,30.06.2029,Delantero,False,True,False,False,0.0
Mohamed Amoura,dz ALG,LW,0.0,"Saturday March 1, 2025",0,3,0.2,0.2,0.2,0.2,2,29,29,29,0,0,1,1,9,2,0.2,0.2,0.0,0,26,3,0,0,23,23,23,0,2,0,19,5,33.3,2,0,2,1,27,6,2,0,0,,30.06.2029,Delantero,False,True,False,False,7028090.6000000015
Mohamed Amoura,dz ALG,FW,0.0,"Saturday February 15, 2025",1,0,0.8,0.0,0.6,0.6,2,24,24,24,2,2,1,1,6,0,0.6,0.6,0.6,0,22,2,1,1,15,15,15,0,0,0,12,4,50.0,1,0,3,1,15,5,0,1,2,40.0,30.06.2029,Delantero,False,True,False,False,54115137.8
Mohamed Amoura,dz ALG,FW,0.0,"Saturday October 26, 2024",0,3,0.6,0.6,0.1,0.1,2,15,15,15,2,2,2,2,4,0,0.1,0.1,0.1,1,14,1,0,0,12,12,12,0,0,0,13,3,50.0,2,3,0,0,11,6,2,0,0,0.0,30.06.2029,Delantero,False,True,False,False,21545956.799999997
Mohamed Amoura,dz ALG,"FW,LM",0.0,"Sunday September 22, 2024",0,4,0.2,0.2,0.0,0.0,0,13,13,13,1,1,0,0,5,0,0.0,0.0,0.0,1,12,1,0,1,13,13,13,0,0,0,13,3,0.0,2,1,1,1,15,5,1,1,1,100.0,30.06.2029,Otros,False,False,False,True,19491242.0
